FileName;Image width [pix];Image height [pix];Block size N;Relative share hemorrhage;Relative share scar;Relative share necrosis;Relative share squeezed tissue;Relative share preexisting brain parenchyme;Relative share tumor;Relative share background;Area total [mm²];Area hemorrhage [mm²];Area scar [mm²];Area necrosis [mm²];Area squeezed tissue [mm²];Area preexisting brain parenchyme [mm²];Area tumor [mm²];Area background [mm²];Mean Nuclei # Necrosis;Mean Nuclei # Tumor;Mean Nuclei # Whole;Mean Nuclei # Scars;Mean Nuclei # Preexisting;Mean AVG Area Necrosis;Mean AVG Area Tumor;Mean AVG Area Whole;Mean AVG Area Scars;Mean AVG Area Preexisting;Mean STD Area Necrosis;Mean STD Area Tumor;Mean STD Area Whole;Mean STD Area Scars;Mean STD Area Preexisting;Mean COV Area Necrosis;Mean COV Area Tumor;Mean COV Area Whole;Mean COV Area Scars;Mean COV Area Preexisting;Mean AVG Eccentricity Necrosis;Mean AVG Eccentricity Tumor;Mean AVG Eccentricity Whole;Mean AVG Eccentricity Scars;Mean AVG Eccentricity Preexisting;Mean STD Eccentricity Necrosis;Mean STD Eccentricity Tumor;Mean STD Eccentricity Whole;Mean STD Eccentricity Scars;Mean STD Eccentricity Preexisting;Mean COV Eccentricity Necrosis;Mean COV Eccentricity Tumor;Mean COV Eccentricity Whole;Mean COV Eccentricity Scars;Mean COV Eccentricity Preexisting;Median Nuclei # Necrosis;Median Nuclei # Tumor;Median Nuclei # Whole;Median Nuclei # Scars;Median Nuclei # Preexisting;Median AVG Area Necrosis;Median AVG Area Tumor;Median AVG Area Whole;Median AVG Area Scars;Median AVG Area Preexisting;Median STD Area Necrosis;Median STD Area Tumor;Median STD Area Whole;Median STD Area Scars;Median STD Area Preexisting;Median COV Area Necrosis;Median COV Area Tumor;Median COV Area Whole;Median COV Area Scars;Median COV Area Preexisting;Median AVG Eccentricity Necrosis;Median AVG Eccentricity Tumor;Median AVG Eccentricity Whole;Median AVG Eccentricity Scars;Median AVG Eccentricity Preexisting;Median STD Eccentricity Necrosis;Median STD Eccentricity Tumor;Median STD Eccentricity Whole;Median STD Eccentricity Scars;Median STD Eccentricity Preexisting;Median COV Eccentricity Necrosis;Median COV Eccentricity Tumor;Median COV Eccentricity Whole;Median COV Eccentricity Scars;Median COV Eccentricity Preexisting;Mode Nuclei # Necrosis;Mode Nuclei # Tumor;Mode Nuclei # Whole;Mode Nuclei # Scars;Mode Nuclei # Preexisting;Mode AVG Area Necrosis;Mode AVG Area Tumor;Mode AVG Area Whole;Mode AVG Area Scars;Mode AVG Area Preexisting;Mode STD Area Necrosis;Mode STD Area Tumor;Mode STD Area Whole;Mode STD Area Scars;Mode STD Area Preexisting
N2382-15 HE - 2016-01-09 02.39.09;16384;16576;160;0.094221638;0;0.046043297;0.003484685;0.006794716;0.254663254;0.59479241;225.8860203;21.28335083;0;10.40053703;0.787141728;1.534831343;57.52486893;134.3552905;3068.290809;4842.139048;4430.617071;-1;792.8724605;25.3513877;32.20300293;30.82308457;-1;24.65396727;14.31806668;19.04624263;18.08789864;-1;11.15078142;0.555594317;0.584530436;0.578005654;-1;0.443979975;0.680406621;0.700437918;0.696809662;-1;0.673546668;0.151381766;0.151676935;0.151493034;-1;0.135514872;0.222768896;0.217402032;0.218257789;-1;0.203002398;3123.14396;4837.350795;4508.5988;-1;751.4331333;25.24937143;31.24678942;30.04336457;-1;23.323488;13.61234728;17.92345774;17.08301706;-1;10.24936772;0.548595797;0.582700179;0.578128061;-1;0.443079752;0.68443274;0.701868257;0.698506987;-1;0.671788269;0.152874626;0.151098004;0.151152861;-1;0.130414818;0.22354226;0.214931152;0.215973851;-1;0.191189029;3100;3900;3900;-1;470;26;33;28;-1;21;13;17;15;-1;15
N2383-15 HE - 2016-01-09 02.43.43;11264;10560;160;0;0.001829609;0.025794281;0;0;0.074579236;0.897796875;98.93415223;0;0.181010783;2.551935315;0;0;7.378433462;88.82277267;1552.593459;3459.262947;2828.499022;739.6919906;-1;23.80681798;32.9758685;30.12871173;15.94287443;-1;14.97303021;21.25599213;19.32317868;7.599053474;-1;0.574244281;0.638318142;0.622723149;0.468248812;-1;0.670935791;0.718635305;0.705039194;0.651233343;-1;0.139716977;0.150827612;0.1473281;0.130676315;-1;0.211082567;0.21107905;0.210543308;0.20266868;-1;915.8091312;3498.860527;3005.732533;680.986277;-1;21.93308928;33.155871;30.332664;15.39134118;-1;11.16461422;20.63594522;19.21631997;6.529866083;-1;0.55246798;0.629555429;0.623104138;0.430721836;-1;0.682389345;0.719719096;0.71028966;0.662412627;-1;0.142751055;0.151188402;0.148945858;0.130205104;-1;0.207601805;0.209650166;0.207628162;0.196633036;-1;700;3100;3100;420;-1;17;36;27;14;-1;11;22;22;6;-1
N2384-15 HE - 2016-01-09 02.46.06;16384;14720;160;0.009617208;0;0.033420161;0;0;0.207587532;0.749375099;200.5937632;1.929152024;0;6.70387577;0;0;41.64076431;150.3199711;2113.812307;5098.373566;4611.232924;-1;-1;28.05154394;40.23027634;38.23635325;-1;-1;17.02427624;25.59513074;24.18255076;-1;-1;0.578287595;0.630006383;0.621838626;-1;-1;0.706522221;0.709515722;0.708237997;-1;-1;0.144156157;0.154558374;0.153245493;-1;-1;0.207582873;0.218678342;0.217594214;-1;-1;1596.795408;5213.067362;4978.244508;-1;-1;26.11394894;39.099264;37.64278181;-1;-1;14.39211914;24.7896255;23.66279484;-1;-1;0.573792422;0.626307743;0.623030856;-1;-1;0.712230103;0.71123473;0.710402699;-1;-1;0.144655033;0.153413012;0.152790151;-1;-1;0.201103517;0.216038969;0.21503535;-1;-1;1500;5400;5400;-1;-1;24;37;36;-1;-1;13;19;21;-1;-1
N2385-15 HE - 2016-09-16 18.58.05;14336;18240;160;0.036009549;0;0.070429327;0.00691944;0;0.268286775;0.618354908;217.4916074;7.831774697;0;15.31778759;1.504920165;0;58.350122;134.4870029;5933.96267;5677.198679;5732.106578;-1;-1;35.66505779;41.97658432;40.62411222;-1;-1;25.1418873;28.64265679;27.88799399;-1;-1;0.702273919;0.647743018;0.660605532;-1;-1;0.726663167;0.742382087;0.73904959;-1;-1;0.144040046;0.144232288;0.144125619;-1;-1;0.19854962;0.194837769;0.195524676;-1;-1;6011.465066;5917.535925;5964.500495;-1;-1;35.21679709;40.76412;39.7758464;-1;-1;24.7507036;25.88825401;25.82065366;-1;-1;0.699302313;0.638732019;0.652092868;-1;-1;0.726769497;0.742228439;0.737914178;-1;-1;0.144156857;0.144084429;0.144078892;-1;-1;0.198367054;0.193822813;0.194795553;-1;-1;7000;6200;6200;-1;-1;33;42;40;-1;-1;21;23;23;-1;-1
N2386-15 HE - 2016-01-09 02.54.44;18432;19008;160;0.041496608;0;0.291376087;0;0;0.144540172;0.522587132;291.4060484;12.09236254;0;84.90875425;0;0;42.11988046;152.2850511;2500.918489;4669.736989;3168.225725;-1;-1;28.70084188;40.83460239;32.3919083;-1;-1;17.66597478;26.62187409;20.49517755;-1;-1;0.565929556;0.646663536;0.592830547;-1;-1;0.684312775;0.733028709;0.699088641;-1;-1;0.140560854;0.146352054;0.142095352;-1;-1;0.207127881;0.200194002;0.204715579;-1;-1;1784.653692;4790.386225;3146.626246;-1;-1;25.54777309;40.27955486;29.32480802;-1;-1;14.05199321;25.71857109;17.68446897;-1;-1;0.572338069;0.636961323;0.605395343;-1;-1;0.691612683;0.734832974;0.709483571;-1;-1;0.144260663;0.145774315;0.144831481;-1;-1;0.206108483;0.198157523;0.20321636;-1;-1;1500;4600;4600;-1;-1;23;38;25;-1;-1;11;25;11;-1;-1
N2403-15 HE - 2016-01-09 02.59.47;19456;17984;160;0.001482157;0;0.006736082;0;0;0.448633926;0.543147834;291.0244842;0.431344102;0;1.960364881;0;0;130.5634569;158.0693183;5440.932502;5700.622227;5692.87022;-1;-1;21.22428495;34.20082105;33.99978032;-1;-1;13.64166712;20.57430556;20.47183305;-1;-1;0.637952709;0.596874521;0.59765813;-1;-1;0.706629688;0.691684367;0.691867163;-1;-1;0.137644604;0.15428431;0.154061728;-1;-1;0.195357606;0.223715464;0.223343573;-1;-1;5565.301643;5870.571354;5823.606783;-1;-1;20.74478941;34.43551143;34.33914514;-1;-1;13.37169446;20.50420427;20.42973628;-1;-1;0.639551884;0.593436005;0.594116843;-1;-1;0.707735421;0.691409408;0.691721086;-1;-1;0.135356951;0.15435988;0.15417278;-1;-1;0.187477133;0.223303234;0.222991137;-1;-1;4500;6200;6200;-1;-1;20;34;34;-1;-1;12;21;21;-1;-1
N2441-14C HE - 2016-01-08 17.07.18;26624;27008;160;0.011257964;0.003892196;0.086305487;0;0;0.312014552;0.586529802;598.0746657;6.733103254;2.327823558;51.61712521;0;0;186.6079987;350.7886151;1150.542784;4856.976704;3977.018443;2887.563613;-1;24.29234715;36.15100173;33.65588769;30.2346708;-1;12.89557263;21.3454992;19.6054605;18.04701205;-1;0.500627495;0.587367079;0.571059769;0.585938604;-1;0.679251886;0.692923789;0.6909719;0.72056831;-1;0.129564647;0.158217741;0.152502126;0.149007213;-1;0.192500338;0.229272347;0.221733521;0.208482675;-1;563.57485;4978.244508;4414.669658;3099.661675;-1;24.31400484;35.9313408;34.3729152;30.62156359;-1;12.44136693;20.9556297;19.89774874;18.00993669;-1;0.541765651;0.582186494;0.578590678;0.583797879;-1;0.690328105;0.693071629;0.693453671;0.72404173;-1;0.139839553;0.157911622;0.155858994;0.148215126;-1;0.199622722;0.227761089;0.224127181;0.204839062;-1;0;5400;0;2300;-1;22;35;34;29;-1;0;21;21;19;-1
N2446-14 HE - 2015-10-20 20.24.50;27648;22592;160;0.03962212;0;0.114135052;0.003409247;0;0.201969214;0.641252884;519.5269449;20.58475906;0;59.29623496;1.771195521;0;104.9284489;333.1481516;2576.36869;4926.165828;4211.424289;-1;-1;25.64467771;51.10214252;42.1363753;-1;-1;17.14670205;35.67705074;29.80069043;-1;-1;0.645528255;0.683945743;0.686016673;-1;-1;0.687810441;0.724951113;0.71240137;-1;-1;0.149642912;0.147961233;0.148410426;-1;-1;0.218835374;0.204793308;0.209323581;-1;-1;2254.2994;5400.925645;4461.634229;-1;-1;23.89373673;49.30749046;39.54130097;-1;-1;15.01548417;34.44090743;27.30990071;-1;-1;0.626398947;0.677625383;0.677850623;-1;-1;0.689787972;0.726256881;0.7184727;-1;-1;0.149264024;0.147224938;0.147626708;-1;-1;0.215461033;0.2026537;0.205259044;-1;-1;1500;6200;6200;-1;-1;22;38;34;-1;-1;11;24;17;-1;-1
N2447-14 HE - 2015-10-20 20.31.58;23552;20928;160;0.044588359;0.028039911;0.002518396;0.011075448;0.034325645;0.288914877;0.590537365;409.9635036;18.2795997;11.49534003;1.032450481;4.540529588;14.07226176;118.4445551;242.0987669;3895.450236;4145.961102;3962.736526;3729.697855;2824.260808;43.50248498;40.68638135;41.86403936;49.84735627;44.59359495;31.5818686;28.30499434;29.54859025;40.88142623;30.03201493;0.721767717;0.691015904;0.69778481;0.784051045;0.677241848;0.746261023;0.719461088;0.719857169;0.742492647;0.699833625;0.149524923;0.149817267;0.149918151;0.146504883;0.153751016;0.201090702;0.209000358;0.209132852;0.197860202;0.221105062;3898.059379;4132.882233;3945.02395;3710.201096;2583.051396;42.21118879;39.28137505;40.00485776;40.90384984;43.85652622;31.9062349;27.15918558;27.77065485;31.05518725;29.39433809;0.714652817;0.67970741;0.68438774;0.761986341;0.668565643;0.748382265;0.71932811;0.720665135;0.742044686;0.699987794;0.146673867;0.149056307;0.149098123;0.145275159;0.153752852;0.196736878;0.206777456;0.206476213;0.1967108;0.219641552;3900;3900;3900;3100;2300;41;34;38;38;41;33;27;27;27;29
N2447-14A - 2016-03-07 10.44.53;22528;12288;160;0.008780259;0.05413192;0.009555069;0.009257732;0;0.273721919;0.644756664;230.2467543;2.021626154;12.46369881;2.200023597;2.131562749;0;63.02358341;148.4531292;4919.288983;4852.771123;4638.036295;3536.604781;-1;38.5474128;45.02120881;43.81064462;38.70614614;-1;30.41404794;31.81570541;31.66430857;30.650872;-1;0.76613814;0.695941914;0.710315109;0.768621948;-1;0.727302871;0.719504633;0.723716105;0.741314735;-1;0.146332682;0.151853723;0.150548489;0.146213715;-1;0.201690301;0.211710168;0.208724075;0.197873475;-1;5213.067362;5025.209079;4790.386225;3569.307383;-1;35.92807906;43.47326738;42.4930598;36.873984;-1;26.74255174;29.94661111;29.47827777;27.14312088;-1;0.731079745;0.688496598;0.695554711;0.732661955;-1;0.727557597;0.721102424;0.724943119;0.742623673;-1;0.14527134;0.151085309;0.150046286;0.145078255;-1;0.199749952;0.210191109;0.207342357;0.196437363;-1;5600;5400;5400;3900;-1;33;43;43;34;-1;24;27;27;21;-1
N2448-14 HE - 2015-10-20 20.37.51;13312;11968;160;0;0;0.194194529;0;0;0.15747644;0.648329031;132.5118039;0;0;25.73306728;0;0;20.86748715;85.91124947;2597.839074;5009.238759;3628.833385;-1;-1;25.26288266;47.43503432;34.74860012;-1;-1;18.40717048;33.60296924;24.92838311;-1;-1;0.714528453;0.700015281;0.709401948;-1;-1;0.703590511;0.741925899;0.720298695;-1;-1;0.141539797;0.144943069;0.1430801;-1;-1;0.20211583;0.195733979;0.199398921;-1;-1;2536.086825;5119.13822;3757.165666;-1;-1;24.43071783;46.65925588;31.35223944;-1;-1;16.93258013;31.35551881;23.23710433;-1;-1;0.690587896;0.677841108;0.68450163;-1;-1;0.706561177;0.741542062;0.724332203;-1;-1;0.140021434;0.14457812;0.142568415;-1;-1;0.1989391;0.194426413;0.196839318;-1;-1;2700;5400;5400;-1;-1;25;43;25;-1;-1;16;28;16;-1;-1
N2449-14 HE - 2015-10-20 20.40.41;25600;24960;160;0.031642958;0;0.141047354;0;0;0.47256586;0.354743828;531.4644541;16.81710762;0;74.96165494;0;0;251.1519569;188.5337347;4582.851327;4732.734146;4697.539669;-1;-1;34.29872868;48.3683112;44.88040839;-1;-1;23.65605705;34.79067382;32.10767816;-1;-1;0.679266439;0.710732571;0.704094599;-1;-1;0.717763155;0.736723156;0.732265496;-1;-1;0.147622767;0.147206069;0.147218996;-1;-1;0.206513917;0.200367215;0.201686434;-1;-1;4602.527941;5166.102791;5072.17365;-1;-1;33.8037951;49.46005376;44.46962317;-1;-1;22.97207008;34.97423891;31.4744281;-1;-1;0.676746692;0.70357374;0.69739642;-1;-1;0.721427554;0.738546353;0.734786724;-1;-1;0.147099237;0.146543315;0.146656134;-1;-1;0.203912012;0.198362806;0.19944633;-1;-1;3900;5400;5400;-1;-1;35;55;35;-1;-1;22;39;26;-1;-1
N2450-14 HE - 2015-10-21 14.13.28;27648;23680;160;0.012178541;0;0.151201834;0.025917435;0.034520794;0.368256796;0.407924601;544.5466561;6.631783527;0;82.33645285;14.1132526;18.79818293;200.5330068;222.1339774;3663.492385;5416.444212;4768.431576;-1;3395.139879;29.70447856;49.90085456;43.2080548;-1;37.09206252;20.4813062;36.18726749;31.00114696;-1;26.03756588;0.67091651;0.716988797;0.703429132;-1;0.688915555;0.711309645;0.742041765;0.730514517;-1;0.70159299;0.14398563;0.145669669;0.145687824;-1;0.150378193;0.203273578;0.196740577;0.200176708;-1;0.21567659;3475.378241;5541.819358;5213.067362;-1;2958.767962;27.50286684;47.69797224;41.66888914;-1;35.626368;18.3522018;34.17622577;29.43962605;-1;24.73224038;0.666818062;0.705446112;0.696959677;-1;0.691510973;0.715408899;0.741985769;0.733806875;-1;0.705917102;0.144164843;0.145283487;0.14546334;-1;0.148456183;0.200867495;0.195736317;0.198028388;-1;0.211389568;1500;5400;5400;-1;2300;21;44;40;-1;33;13;30;30;-1;26
N2451-14 HE - 2015-10-21 14.21.05;15360;15488;160;0;0.126311075;0.036635104;0.013986193;0;0.123052672;0.700014956;197.8683045;0;24.99295818;7.248925931;2.767424383;0;24.3482235;138.5107725;4279.397188;4864.462161;3718.486416;2871.288333;-1;33.11637514;51.4981332;110.8131236;170.9060593;-1;25.57505197;41.86610547;146.6474994;247.2252688;-1;0.759560161;0.748901509;1.026327835;1.259602926;-1;0.745971072;0.749258979;0.747736828;0.746691951;-1;0.139730936;0.144632748;0.142293386;0.141275686;-1;0.187692164;0.193456789;0.190952566;0.190111036;-1;4226.811375;4931.279937;3898.059379;2817.87425;-1;31.09138286;46.60482133;55.70030298;101.143939;-1;24.04791995;33.84950883;44.19744069;130.4847762;-1;0.75188915;0.717911217;0.833330773;1.141228931;-1;0.743395527;0.749958956;0.749421234;0.750370897;-1;0.139785686;0.144613201;0.14297386;0.142263576;-1;0.187242859;0.193656381;0.190507513;0.189754594;-1;4100;5400;4600;3100;-1;28;40;40;120;-1;30;27;27;130;-1
N2452-14 HE - 2015-10-21 14.25.12;23552;21952;160;0.048534473;0;0.29636576;0;0;0.1998255;0.455306686;430.0228799;20.87093389;0;127.4440576;0;0;85.92953703;195.7922922;3295.338492;4438.406328;3657.010327;-1;-1;26.47703997;39.55076755;30.78123868;-1;-1;18.7808984;28.63945367;22.10458353;-1;-1;0.691019373;0.713540172;0.701473285;-1;-1;0.718327913;0.735697528;0.724288463;-1;-1;0.141082183;0.147137478;0.14327902;-1;-1;0.197278122;0.200604959;0.198582621;-1;-1;3146.626246;4696.457083;3663.236525;-1;-1;24.42600718;38.9625856;28.18018675;-1;-1;16.97910042;27.64553676;20.06899981;-1;-1;0.685880226;0.707124727;0.695497186;-1;-1;0.721293317;0.737740804;0.72685576;-1;-1;0.140861431;0.146654038;0.143275811;-1;-1;0.194453111;0.198633193;0.196580358;-1;-1;2300;5400;2300;-1;-1;21;36;22;-1;-1;13;27;16;-1;-1
N2453-14 HE - 2015-10-21 14.31.15;22528;23808;160;0.020280001;0;0.039027057;0;0.02130088;0.342896938;0.576495125;446.1030864;9.04697098;0;17.41009036;0;9.502388248;152.9673823;257.1762545;4127.583666;4597.455085;4422.705325;-1;1754.264852;34.41129385;49.9058286;48.03216785;-1;48.66860847;25.52403504;35.20140889;34.09367121;-1;34.67033874;0.732622951;0.69991136;0.705297989;-1;0.711033191;0.721931607;0.725694716;0.725377643;-1;0.725168326;0.148275694;0.148125341;0.148258929;-1;0.151438407;0.205950916;0.204736689;0.205022267;-1;0.210043245;4038.953091;4837.350795;4743.421654;-1;1690.72455;33.31774523;48.5184;46.99544367;-1;49.077;24.105776;33.87501552;32.94189582;-1;34.24875092;0.711274022;0.689481851;0.694396624;-1;0.702158267;0.722442612;0.725676574;0.725290818;-1;0.7249236;0.147828389;0.147411587;0.147522714;-1;0.150589112;0.204283643;0.203013501;0.203263566;-1;0.207513011;3700;5400;5400;-1;1500;27;48;48;-1;52;25;33;33;-1;35
N2454-14 HE - 2015-10-21 14.37.24;29696;23616;160;0.04370736;0;0.079891081;0.053765309;0.00309913;0.342710054;0.476827066;583.3026794;25.49462041;0;46.60068168;31.36144899;1.807730708;199.9036927;278.1345049;4674.174807;5445.364258;5281.864837;-1;4043.222598;36.27508664;64.80957604;58.96641312;-1;36.01600292;26.95268325;49.25871347;44.7901341;-1;30.9449587;0.73198302;0.750052703;0.74871911;-1;0.862579194;0.731668963;0.735437792;0.73484359;-1;0.731844253;0.144841724;0.145239098;0.145085002;-1;0.139084451;0.198590844;0.197883003;0.197876264;-1;0.190600145;4884.315366;5541.819358;5494.854787;-1;3240.555387;34.31947829;64.23685778;58.58902588;-1;35.94229457;24.82637746;46.8858064;42.70410222;-1;30.17317142;0.714251043;0.724227086;0.724040593;-1;0.858717062;0.734251886;0.735347452;0.735415385;-1;0.733825504;0.144086703;0.14480242;0.144597975;-1;0.137163998;0.196236717;0.196706232;0.196511447;-1;0.188206719;4700;5400;5400;-1;3000;27;65;65;-1;33;23;48;45;-1;34
N2455-14 HE - 2015-10-21 14.45.16;24576;20864;160;0.090653367;0;0.013720421;0;0;0.145414292;0.75021192;426.4797835;38.66182826;0;5.851482062;0;0;62.01625575;319.9502174;1833.278626;3574.580674;3410.199487;-1;-1;25.83058366;2127.704769;1838.415994;-1;-1;17.33708051;36.77997073;34.27147665;-1;-1;0.650692385;0.621924158;0.626210482;-1;-1;0.703137839;0.719055194;0.717074332;-1;-1;0.145224183;0.145340136;0.145689476;-1;-1;0.208090378;0.203370168;0.204444828;-1;-1;1643.759979;3851.094808;3663.236525;-1;-1;25.09391451;35.68768246;34.89677267;-1;-1;15.19143216;21.93064572;21.34387853;-1;-1;0.616256389;0.623965704;0.624178705;-1;-1;0.706489114;0.719017141;0.717109121;-1;-1;0.143929261;0.148656934;0.148517279;-1;-1;0.203698845;0.206610986;0.206788188;-1;-1;1500;0;0;-1;-1;22;35;35;-1;-1;15;19;19;-1;-1
N2455-14A - 2016-03-07 10.42.13;14336;8896;160;0.066447306;0;0.037521739;0.054975512;0;0.299225912;0.541829532;106.0748541;7.048388294;0;3.980112957;5.831519374;0;31.74034497;57.47448853;2092.446292;4488.334087;4216.863214;-1;-1;23.71936778;39.63299072;37.79314628;-1;-1;16.8791543;28.76077872;27.43577918;-1;-1;0.687291845;0.699439769;0.698772279;-1;-1;0.693525592;0.71998152;0.716738997;-1;-1;0.13903256;0.150053895;0.148987474;-1;-1;0.200974624;0.209302164;0.208693534;-1;-1;1925.547404;4555.56337;4320.740516;-1;-1;24.18218667;38.26765029;36.9111758;-1;-1;15.40582072;24.59650887;23.51608864;-1;-1;0.624870134;0.645904209;0.642431666;-1;-1;0.692285293;0.719568968;0.716823644;-1;-1;0.139863914;0.149489169;0.148584443;-1;-1;0.19951955;0.2072772;0.206552658;-1;-1;1500;5400;4600;-1;-1;16;36;36;-1;-1;17;21;21;-1;-1
N2456-14 HE - 2015-10-21 14.51.49;23552;25664;160;0.065037348;0;0.009192316;0.009045234;0;0.163190916;0.753534186;502.738119;32.69675409;0;4.621327695;4.54738399;0;82.04229411;378.8303591;4107.593618;4487.42119;4456.063554;-1;-1;28.60402908;37.62087868;36.94056506;-1;-1;22.25733261;27.2945404;26.92306116;-1;-1;0.743905806;0.711353889;0.714217239;-1;-1;0.719890516;0.743479544;0.741879388;-1;-1;0.143670438;0.144884726;0.144767262;-1;-1;0.200900574;0.195564677;0.195846808;-1;-1;4320.740516;4649.492512;4602.527941;-1;-1;27.64352383;36.13557756;35.60056853;-1;-1;19.80168908;25.5724257;25.05152844;-1;-1;0.713285553;0.699815675;0.702013979;-1;-1;0.72240507;0.745806076;0.744271733;-1;-1;0.141993909;0.143535509;0.143344758;-1;-1;0.196100856;0.192837854;0.192981108;-1;-1;4800;4600;4600;-1;-1;29;34;34;-1;-1;20;22;22;-1;-1
N2457-14 HE - 2015-10-21 15.00.18;25600;23936;160;0.131705782;0;0.001049676;0.063442027;0;0.329637951;0.474164564;509.6607842;67.12527239;0;0.534978573;32.33391326;0;168.0035364;241.6630836;2500.863397;4971.681388;4967.013373;-1;-1;39.11228469;45.76561818;45.77997007;-1;-1;25.87424311;31.3450663;31.34695938;-1;-1;0.662089665;0.674634997;0.674517661;-1;-1;0.717538777;0.736915052;0.736847981;-1;-1;0.152691617;0.147930126;0.147949017;-1;-1;0.213660554;0.201371282;0.201415178;-1;-1;2160.370258;5166.102791;5166.102791;-1;-1;38.56387657;43.68065736;43.68464139;-1;-1;24.43845762;29.04596673;29.05282015;-1;-1;0.637732003;0.655599934;0.655522727;-1;-1;0.718539022;0.737823983;0.737749371;-1;-1;0.150406333;0.147599558;0.147606772;-1;-1;0.208782129;0.200560015;0.200573975;-1;-1;850;5400;5400;-1;-1;33;39;39;-1;-1;23;26;26;-1;-1
N2460-14 HE - 2015-10-21 15.07.28;35840;26112;160;0.117202157;0;0.042470545;0.006394857;0;0.206136516;0.62779596;778.3910159;91.22910621;0;33.05869082;4.977699225;0;160.4548125;488.6707354;4461.219946;4311.946354;4341.694993;-1;-1;36.69234426;40.29926274;39.5643115;-1;-1;25.64582503;30.37869634;29.36649479;-1;-1;0.675344945;0.720168679;0.710549644;-1;-1;0.708129927;0.727330828;0.723625351;-1;-1;0.150965051;0.147009701;0.14775854;-1;-1;0.214385334;0.203016551;0.205177531;-1;-1;4555.56337;4414.669658;4414.669658;-1;-1;33.75020472;38.32677535;37.54492416;-1;-1;22.15633992;26.38448462;25.77821247;-1;-1;0.66737809;0.691457866;0.686332608;-1;-1;0.710423628;0.729525611;0.72663134;-1;-1;0.150747091;0.146357665;0.147110503;-1;-1;0.212594181;0.201167811;0.203021462;-1;-1;4600;3900;3900;-1;-1;33;35;35;-1;-1;19;24;24;-1;-1
N2461-14 HE - 2015-10-21 15.18.20;30720;24640;160;0.174723675;0;0.00046411;0.010212645;0;0.138682148;0.675917422;629.5809688;110.0027003;0;0.292194994;6.429687202;0;87.31164104;425.5447452;1291.525698;4139.072703;4122.37136;-1;-1;20.40932951;37.59456444;37.49764881;-1;-1;13.30793648;24.37457995;24.3160922;-1;-1;0.647682397;0.637713437;0.637892384;-1;-1;0.696470986;0.73494248;0.73464401;-1;-1;0.137079798;0.148549332;0.148534351;-1;-1;0.198484645;0.203332243;0.203398435;-1;-1;1197.596556;4179.846804;4179.846804;-1;-1;20.40219106;36.41865404;36.35565078;-1;-1;12.99225159;23.01725201;22.98902383;-1;-1;0.630188404;0.632712023;0.632756543;-1;-1;0.708281541;0.736004288;0.73567276;-1;-1;0.139836051;0.147528597;0.147470974;-1;-1;0.202710579;0.200967352;0.200978975;-1;-1;800;3900;3900;-1;-1;20;34;34;-1;-1;11;21;21;-1;-1
N2462-14 HE - 2016-01-09 03.12.45;24576;21312;160;0.001285545;0;0.056583399;0;0;0.107197444;0.834933612;435.6373249;0.560031534;0;24.64984049;0;0;46.69920758;363.7282453;5123.618567;6263.44492;5866.682781;-1;-1;29.51279371;32.52507335;31.45422847;-1;-1;20.96510233;20.6038512;20.79338763;-1;-1;0.702760545;0.63116413;0.658529679;-1;-1;0.717770017;0.714101951;0.715393366;-1;-1;0.146424769;0.149902228;0.148867605;-1;-1;0.204513174;0.210362374;0.208567079;-1;-1;5306.996504;6316.734777;6105.394208;-1;-1;28.40948202;31.93537371;31.0596766;-1;-1;19.97436459;19.87470545;19.98171381;-1;-1;0.700483425;0.623470208;0.650713229;-1;-1;0.719753746;0.71379698;0.715926015;-1;-1;0.146129298;0.149602913;0.148663916;-1;-1;0.202693085;0.209632718;0.207496326;-1;-1;6000;6200;6200;-1;-1;27;32;29;-1;-1;20;18;20;-1;-1
N2462-15 HE - 2016-01-14 14.22.03;23552;21760;160;0.006183427;0.018627258;0;0.006551597;0.01753765;0.13495492;0.816145147;426.2617468;2.635758476;7.940087728;0;2.792695261;7.475629402;57.52611987;347.8914561;-1;3662.041731;3404.621729;2868.789112;1932.361871;-1;35.26375542;36.00892233;40.50331522;36.09988078;-1;23.10892482;25.80907925;46.3095826;21.16290701;-1;0.608742193;0.650068805;0.945248971;0.581937748;-1;0.692415764;0.698176406;0.752299126;0.66306728;-1;0.155724226;0.154518241;0.143044783;0.162742631;-1;0.227491521;0.224017253;0.190788691;0.247330818;-1;3475.378241;3193.590816;2770.909679;1737.689121;-1;32.39090139;33.01267549;35.699328;35.08177371;-1;18.10715426;19.58248614;25.18521403;20.36651644;-1;0.571050713;0.594550449;0.725597106;0.569387481;-1;0.697134632;0.704698096;0.750213698;0.659250155;-1;0.154078225;0.15268535;0.142420663;0.160685643;-1;0.220203908;0.216295595;0.189073617;0.242798153;-1;3900;1500;3100;1500;-1;31;31;31;33;-1;13;17;21;17
